gene	Arabidopsis ID
LOC112005500	AT3G53480
LOC112005656	AT3G53480
LOC112025767	AT3G53480
LOC112030578	AT3G53480
LOC112032084	AT3G53480
LOC111999230	AT3G53490
LOC111999218	AT3G53500
LOC112015820	AT3G53500
LOC112010619	AT3G53520
LOC112033019	AT3G53540
LOC112005923	AT3G53570
LOC112033002	AT3G53570
LOC112033009	AT3G53580
LOC112032997	AT3G53620
LOC111988706	AT3G53630
LOC112033010	AT3G53630
LOC112008142	AT3G53640
LOC112018716	AT3G53640
LOC112000059	AT3G53670
LOC112009340	AT3G53690
LOC111989512	AT3G53700
LOC112037347	AT3G53700
LOC112017275	AT3G53720
LOC112017291	AT3G53720
LOC111992988	AT3G53740
LOC112019462	AT3G53740
LOC112026429	AT3G53740
LOC111993043	AT3G53760
LOC112022376	AT3G53820
LOC112022371	AT3G53830
LOC112018932	AT3G53850
LOC112024115	AT3G53850
LOC112039518	AT3G53860
LOC111986760	AT3G53900
LOC112018152	AT3G53900
LOC112021242	AT3G53900
LOC112003435	AT3G53920
LOC112019485	AT3G53930
LOC111986758	AT3G53940
LOC111991112	AT3G53950
LOC111991028	AT3G53970
LOC111995277	AT3G53970
LOC112000200	AT3G53970
LOC111991064	AT3G53980
LOC111995822	AT3G53990
LOC112032810	AT3G53990
LOC111984082	AT3G54000
LOC112002205	AT3G54000
LOC112005645	AT3G54010
LOC112018908	AT3G54010
LOC112028606	AT3G54010
LOC111988167	AT3G54020
LOC112004096	AT3G54040
LOC112025785	AT3G54040
LOC112004093	AT3G54050
LOC112004101	AT3G54050
LOC112041197	AT3G54050
LOC111994591	AT3G54065
LOC112003866	AT3G54065
LOC112000147	AT3G54070
LOC112037550	AT3G54070
LOC112032488	AT3G54090
LOC112032492	AT3G54100
LOC112018477	AT3G54110
LOC112021227	AT3G54110
LOC112018491	AT3G54120
LOC112018472	AT3G54130
LOC111991484	AT3G54170
LOC111984118	AT3G54190
LOC111996243	AT3G54190
LOC111984145	AT3G54200
LOC111984149	AT3G54200
LOC111994255	AT3G54200
LOC112007253	AT3G54210
LOC111989829	AT3G54230
LOC112039539	AT3G54230
LOC111985389	AT3G54250
LOC111994030	AT3G54250
LOC111994040	AT3G54260
LOC112032536	AT3G54260
LOC111983566	AT3G54280
LOC111987033	AT3G54280
LOC111997825	AT3G54280
LOC112018976	AT3G54280
LOC112025374	AT3G54290
LOC111989847	AT3G54300
LOC112005729	AT3G54300
LOC112025367	AT3G54300
LOC111984393	AT3G54310
LOC112009782	AT3G54310
LOC112012371	AT3G54320
LOC112023358	AT3G54320
LOC112039405	AT3G54320
LOC112022863	AT3G54340
LOC112033585	AT3G54340
LOC112035810	AT3G54340
LOC112022862	AT3G54350
LOC112033589	AT3G54350
LOC112035806	AT3G54350
LOC112025039	AT3G54360
LOC111992452	AT3G54380
LOC112015629	AT3G54380
LOC112010896	AT3G54390
LOC112001072	AT3G54400
LOC111999187	AT3G54420
LOC111999189	AT3G54420
LOC111999197	AT3G54420
LOC111999206	AT3G54420
LOC111999207	AT3G54420
LOC112000227	AT3G54420
LOC112019878	AT3G54420
LOC112034392	AT3G54420
LOC112034394	AT3G54420
LOC111983740	AT3G54440
LOC111984298	AT3G54440
LOC112009523	AT3G54440
LOC112014268	AT3G54440
LOC112031227	AT3G54440
LOC112040140	AT3G54440
LOC112040487	AT3G54440
LOC112028098	AT3G54450
LOC111996026	AT3G54460
LOC112000112	AT3G54460
LOC111983444	AT3G54470
LOC111984408	AT3G54470
LOC111987855	AT3G54470
LOC111996242	AT3G54470
LOC112002006	AT3G54470
LOC112033357	AT3G54470
LOC111991762	AT3G54480
LOC111991753	AT3G54490
LOC111991752	AT3G54500
LOC112002484	AT3G54510
LOC112001698	AT3G54510
LOC112001583	AT3G54540
LOC112003276	AT3G54540
LOC112030012	AT3G54540
LOC112030036	AT3G54540
LOC112034257	AT3G54560
LOC111998855	AT3G54610
LOC112019163	AT3G54610
LOC111998839	AT3G54620
LOC112005232	AT3G54630
LOC112012211	AT3G54630
LOC112029254	AT3G54630
LOC112007592	AT3G54650
LOC111992727	AT3G54660
LOC112007605	AT3G54660
LOC112011181	AT3G54660
LOC111991334	AT3G54670
LOC111998522	AT3G54670
LOC112015377	AT3G54680
LOC112001379	AT3G54690
LOC112018610	AT3G54690
LOC112019262	AT3G54690
LOC112012767	AT3G54700
LOC112019155	AT3G54720
LOC112029221	AT3G54720
LOC111991103	AT3G54750
LOC112041107	AT3G54760
LOC112041112	AT3G54770
LOC112019258	AT3G54790
LOC112009260	AT3G54800
LOC112009262	AT3G54810
LOC112040897	AT3G54810
LOC112031044	AT3G54820
LOC111997504	AT3G54820
LOC112002041	AT3G54820
LOC111985447	AT3G54826
LOC112004584	AT3G54840
LOC112031079	AT3G54840
LOC112000833	AT3G54850
LOC112036264	AT3G54850
LOC112036316	AT3G54850
LOC112022002	AT3G54860
LOC112022748	AT3G54860
LOC112036255	AT3G54860
LOC112036331	AT3G54860
LOC112023716	AT3G54870
LOC112027201	AT3G54880
LOC111985145	AT3G54890
LOC112034112	AT3G54900
LOC112011510	AT3G54910
LOC111996440	AT3G54940
LOC112033892	AT3G54940
LOC112021103	AT3G54950
LOC112017568	AT3G54970
LOC112041108	AT3G54970
LOC111987592	AT3G54980
LOC111998435	AT3G54980
LOC112004802	AT3G54980
LOC112015660	AT3G54980
LOC112017571	AT3G55005
LOC111990797	AT3G55010
LOC111997412	AT3G55010
LOC112007879	AT3G55010
LOC112007880	AT3G55010
LOC112015812	AT3G55020
LOC112015802	AT3G55040
LOC112015804	AT3G55040
LOC112015805	AT3G55040
LOC112015798	AT3G55060
LOC112013562	AT3G55070
LOC112015833	AT3G55070
LOC112025991	AT3G55070
LOC112015821	AT3G55080
LOC112040482	AT3G55080
LOC112025238	AT3G55090
LOC112008981	AT3G55090
LOC112015807	AT3G55120
LOC112010618	AT3G55140
LOC111999040	AT3G55140
LOC112015819	AT3G55140
LOC112025472	AT3G55140
LOC111990026	AT3G55160
LOC111996878	AT3G55160
LOC112016738	AT3G55160
LOC111984497	AT3G55200
LOC111994947	AT3G55200
LOC112035689	AT3G55200
LOC112000466	AT3G55240
LOC112035728	AT3G55240
LOC112033749	AT3G55250
LOC111985400	AT3G55260
LOC111994435	AT3G55280
LOC111998553	AT3G55280
LOC112016445	AT3G55280
LOC112016458	AT3G55280
LOC112015415	AT3G55290
LOC112000948	AT3G55290
LOC112015413	AT3G55290
LOC112029551	AT3G55290
LOC112029558	AT3G55290
LOC112029549	AT3G55290
LOC112029555	AT3G55290
LOC112016424	AT3G55320
LOC112016455	AT3G55330
LOC112016427	AT3G55340
LOC112010320	AT3G55350
LOC112027661	AT3G55360
LOC112010266	AT3G55380
LOC112020523	AT3G55380
LOC111996473	AT3G55390
LOC112026317	AT3G55390
LOC111996466	AT3G55400
LOC112001915	AT3G55400
LOC112002606	AT3G55400
LOC112005319	AT3G55400
LOC112014012	AT3G55400
LOC112026465	AT3G55400
LOC111990971	AT3G55410
LOC111993458	AT3G55410
LOC112008227	AT3G55410
LOC112014696	AT3G55410
LOC112027657	AT3G55420
LOC112027656	AT3G55430
LOC112037391	AT3G55430
LOC111987235	AT3G55440
LOC111991014	AT3G55440
LOC112007967	AT3G55440
LOC112016430	AT3G55440
LOC112021233	AT3G55440
LOC112016462	AT3G55460
LOC111983160	AT3G55470
LOC112016470	AT3G55470
LOC111995478	AT3G55480
LOC112016443	AT3G55480
LOC112011950	AT3G55490
LOC112011951	AT3G55490
LOC112014823	AT3G55490
LOC111997113	AT3G55500
LOC111999424	AT3G55510
LOC112010884	AT3G55520
LOC112035453	AT3G55520
LOC112010885	AT3G55530
LOC112010944	AT3G55530
LOC112035454	AT3G55530
LOC112039774	AT3G55560
LOC112031579	AT3G55580
LOC112008959	AT3G55600
LOC112023942	AT3G55600
LOC112033518	AT3G55600
LOC112037200	AT3G55600
LOC112001355	AT3G55605
LOC112001388	AT3G55605
LOC111983384	AT3G55610
LOC112001264	AT3G55610
LOC112009570	AT3G55610
LOC112008375	AT3G55620
LOC112010115	AT3G55620
LOC112032126	AT3G55620
LOC111984156	AT3G55630
LOC111984157	AT3G55630
LOC111991389	AT3G55630
LOC111991390	AT3G55630
LOC112011275	AT3G55630
LOC112017460	AT3G55640
LOC111984080	AT3G55700
LOC111984081	AT3G55700
LOC112004276	AT3G55700
LOC112007270	AT3G55730
LOC111999075	AT3G55760
LOC112025836	AT3G55760
LOC112003125	AT3G55770
LOC112006737	AT3G55770
LOC112011765	AT3G55780
LOC112025551	AT3G55780
LOC112011759	AT3G55800
LOC112000349	AT3G55820
LOC112000350	AT3G55820
LOC112000345	AT3G55830
LOC111984320	AT3G55850
LOC111984325	AT3G55850
LOC111985716	AT3G55850
LOC112026318	AT3G55850
LOC112039937	AT3G55870
LOC112011942	AT3G55920
LOC111994582	AT3G55950
LOC112011962	AT3G55950
LOC112031056	AT3G55950
LOC112011948	AT3G55960
LOC112019776	AT3G55960
LOC112009213	AT3G55970
LOC112015558	AT3G55990
LOC112024708	AT3G55990
LOC112015553	AT3G56010
LOC112015548	AT3G56030
LOC112015543	AT3G56040
LOC111997437	AT3G56070
LOC112025598	AT3G56070
LOC112008759	AT3G56110
LOC112023418	AT3G56120
LOC112028284	AT3G56120
LOC112008744	AT3G56130
LOC112001643	AT3G56150
LOC112021979	AT3G56150
LOC112023491	AT3G56150
LOC112026168	AT3G56150
LOC112029260	AT3G56150
LOC111992782	AT3G56160
LOC112025386	AT3G56160
LOC112016989	AT3G56170
LOC112008743	AT3G56190
LOC112023403	AT3G56190
LOC112035154	AT3G56190
LOC112039931	AT3G56190
LOC112008746	AT3G56200
LOC112008753	AT3G56200
LOC112018920	AT3G56210
LOC112018923	AT3G56230
LOC112040195	AT3G56250
LOC112019465	AT3G56290
LOC111985094	AT3G56310
LOC111985106	AT3G56320
LOC111985068	AT3G56330
LOC111988976	AT3G56360
LOC111988975	AT3G56370
LOC112005141	AT3G56380
LOC112006667	AT3G56400
LOC112034740	AT3G56400
LOC111989746	AT3G56460
LOC112005097	AT3G56460
LOC112018824	AT3G56460
LOC112016765	AT3G56470
LOC112027615	AT3G56470
LOC112032579	AT3G56470
LOC112027091	AT3G56490
LOC111995410	AT3G56510
LOC112023977	AT3G56510
LOC112032122	AT3G56540
LOC112036285	AT3G56550
LOC112012313	AT3G56570
LOC112031648	AT3G56590
LOC112021964	AT3G56630
LOC111993084	AT3G56630
LOC111993095	AT3G56640
LOC112007924	AT3G56640
LOC112040152	AT3G56640
LOC112004408	AT3G56650
LOC111985350	AT3G56680
LOC112004394	AT3G56680
LOC112009417	AT3G56680
LOC112036885	AT3G56680
LOC112004404	AT3G56690
LOC111984711	AT3G56720
LOC111993532	AT3G56740
LOC112001685	AT3G56740
LOC111998073	AT3G56750
LOC112019559	AT3G56770
LOC112036283	AT3G56810
LOC112025399	AT3G56820
LOC111988711	AT3G56830
LOC111993190	AT3G56840
LOC112025402	AT3G56840
LOC112036815	AT3G56840
LOC111991766	AT3G56850
LOC112026097	AT3G56850
LOC112035337	AT3G56850
LOC112035599	AT3G56850
LOC112026055	AT3G56860
LOC112038324	AT3G56870
LOC112004196	AT3G56880
LOC111986612	AT3G56891
LOC112035597	AT3G56891
LOC112020913	AT3G56900
LOC112006080	AT3G56910
LOC112020923	AT3G56910
LOC111987789	AT3G56930
LOC112025883	AT3G56930
LOC112034337	AT3G56940
LOC112034359	AT3G56950
LOC111997715	AT3G56960
LOC112030794	AT3G56970
LOC112030795	AT3G56970
LOC112036167	AT3G56970
LOC112038538	AT3G56970
LOC112038567	AT3G56970
LOC112001349	AT3G56990
LOC112016843	AT3G56990
LOC112018719	AT3G56990
LOC111988395	AT3G57000
LOC112013801	AT3G57000
LOC112034812	AT3G57000
LOC112038554	AT3G57000
LOC112024299	AT3G57030
LOC111986892	AT3G57040
LOC112000450	AT3G57040
LOC112009940	AT3G57040
LOC112033539	AT3G57040
LOC111983372	AT3G57050
LOC111983674	AT3G57050
LOC111983675	AT3G57050
LOC111998220	AT3G57050
LOC112009560	AT3G57050
LOC112021911	AT3G57050
LOC112023371	AT3G57050
LOC112033477	AT3G57050
LOC111993703	AT3G57060
LOC112014699	AT3G57060
LOC112033529	AT3G57060
LOC112033548	AT3G57062
LOC111991634	AT3G57070
LOC111994727	AT3G57070
LOC111991635	AT3G57080
LOC111994726	AT3G57080
LOC111991641	AT3G57090
LOC111994728	AT3G57090
LOC111994808	AT3G57090
LOC111984094	AT3G57120
LOC111985873	AT3G57120
LOC111986516	AT3G57120
LOC112030283	AT3G57140
LOC111989479	AT3G57150
LOC111990752	AT3G57150
LOC111999229	AT3G57150
LOC112007995	AT3G57150
LOC111992376	AT3G57170
LOC111997635	AT3G57170
LOC112033670	AT3G57170
LOC112033885	AT3G57170
LOC112035081	AT3G57170
LOC111988757	AT3G57200
LOC111991960	AT3G57200
LOC111983418	AT3G57220
LOC111987883	AT3G57220
LOC112026517	AT3G57230
LOC112026454	AT3G57230
LOC112006852	AT3G57270
LOC112006855	AT3G57270
LOC112006858	AT3G57270
LOC112035598	AT3G57270
LOC112040236	AT3G57270
LOC111999692	AT3G57280
LOC111999690	AT3G57290
LOC112013666	AT3G57290
LOC112034815	AT3G57290
LOC111992287	AT3G57300
LOC112001308	AT3G57300
LOC112007801	AT3G57300
LOC111997865	AT3G57320
LOC111995877	AT3G57330
LOC112014370	AT3G57330
LOC112025578	AT3G57330
LOC112008962	AT3G57340
LOC112031366	AT3G57340
LOC112038356	AT3G57340
LOC112013387	AT3G57390
LOC112017044	AT3G57390
LOC112015128	AT3G57390
LOC112017862	AT3G57400
LOC112038440	AT3G57430
LOC112034314	AT3G57440
LOC111983407	AT3G57480
LOC112002959	AT3G57490
LOC112027919	AT3G57500
LOC111996144	AT3G57510
LOC112004447	AT3G57510
LOC111996023	AT3G57520
LOC112006142	AT3G57520
LOC112020328	AT3G57520
LOC112037436	AT3G57520
LOC112012995	AT3G57530
LOC111994393	AT3G57540
LOC112013006	AT3G57550
LOC111998479	AT3G57560
LOC112016064	AT3G57570
LOC112025718	AT3G57570
LOC111988374	AT3G57587
LOC112000387	AT3G57587
LOC112010701	AT3G57587
LOC112024101	AT3G57587
LOC112016049	AT3G57600
LOC112001194	AT3G57610
LOC112004934	AT3G57610
LOC112007969	AT3G57610
LOC112022189	AT3G57620
LOC112030476	AT3G57620
LOC112004927	AT3G57630
LOC112010333	AT3G57650
LOC112003407	AT3G57650
LOC111992766	AT3G57660
LOC112011192	AT3G57660
LOC112015726	AT3G57660
LOC112003411	AT3G57670
LOC111986391	AT3G57670
LOC112019107	AT3G57670
LOC112011346	AT3G57680
LOC112015219	AT3G57700
LOC112029805	AT3G57700
LOC112036243	AT3G57700
LOC112037858	AT3G57700
LOC111983942	AT3G57710
LOC111985438	AT3G57710
LOC111986198	AT3G57710
LOC111988544	AT3G57710
LOC111994042	AT3G57710
LOC111994627	AT3G57710
LOC112000137	AT3G57710
LOC112000138	AT3G57710
LOC112000139	AT3G57710
LOC112004028	AT3G57710
LOC112005324	AT3G57710
LOC112006876	AT3G57710
LOC112006923	AT3G57710
LOC112007112	AT3G57710
LOC112012473	AT3G57710
LOC112015130	AT3G57710
LOC112019747	AT3G57710
LOC112019778	AT3G57710
LOC112021207	AT3G57710
LOC112024822	AT3G57710
LOC112029806	AT3G57710
LOC112029831	AT3G57710
LOC112033806	AT3G57710
LOC112034447	AT3G57710
LOC112034729	AT3G57710
LOC112036240	AT3G57710
LOC112036242	AT3G57710
LOC112036250	AT3G57710
LOC112036254	AT3G57710
LOC112036256	AT3G57710
LOC112036260	AT3G57710
LOC112036261	AT3G57710
LOC112036262	AT3G57710
LOC112036291	AT3G57710
LOC112037284	AT3G57710
LOC112007093	AT3G57730
LOC112007094	AT3G57730
LOC112007095	AT3G57730
LOC111986316	AT3G57785
LOC111988682	AT3G57790
LOC112019916	AT3G57790
LOC112013181	AT3G57800
LOC111983101	AT3G57810
LOC111988204	AT3G57810
LOC112038570	AT3G57810
LOC112009337	AT3G57830
LOC111987943	AT3G57870
LOC111995760	AT3G57870
LOC112019723	AT3G57870
LOC112023930	AT3G57870
LOC111991739	AT3G57880
LOC111995161	AT3G57880
LOC112004861	AT3G57880
LOC112004900	AT3G57880
LOC112005742	AT3G57880
LOC112015274	AT3G57880
LOC112025329	AT3G57880
LOC112019072	AT3G57890
LOC112014076	AT3G57910
LOC112030609	AT3G57910
LOC112006441	AT3G57930
LOC112026624	AT3G57930
LOC112015269	AT3G57980
LOC112018439	AT3G57980
LOC112005467	AT3G57990
LOC112018438	AT3G57990
LOC112015485	AT3G58000
LOC112028342	AT3G58030
LOC112008406	AT3G58040
LOC112038361	AT3G58040
LOC112033259	AT3G58050
LOC112015786	AT3G58060
LOC112022477	AT3G58060
LOC112022615	AT3G58060
LOC112024672	AT3G58060
LOC112031167	AT3G58060
LOC111993168	AT3G58090
LOC112040075	AT3G58100
LOC111999770	AT3G58110
LOC111989326	AT3G58120
LOC112040072	AT3G58120
LOC112007384	AT3G58130
LOC112007989	AT3G58130
LOC112021335	AT3G58130
LOC112000424	AT3G58140
LOC112009245	AT3G58140
LOC112041126	AT3G58140
LOC112013414	AT3G58150
LOC111987536	AT3G58170
LOC111993888	AT3G58170
LOC111987546	AT3G58180
LOC111995219	AT3G58180
LOC112033220	AT3G58180
LOC111996809	AT3G58190
LOC111998864	AT3G58190
LOC112003507	AT3G58190
LOC112010939	AT3G58330
LOC111994074	AT3G58460
LOC112013771	AT3G58460
LOC112038405	AT3G58460
LOC111994067	AT3G58470
LOC112033668	AT3G58470
LOC112014173	AT3G58480
LOC111998148	AT3G58490
LOC111998147	AT3G58500
LOC111998151	AT3G58520
LOC111998159	AT3G58530
LOC111990599	AT3G58560
LOC111998158	AT3G58560
LOC112013791	AT3G58560
LOC111984024	AT3G58570
LOC112008967	AT3G58570
LOC112040413	AT3G58570
LOC112030447	AT3G58580
LOC112002025	AT3G58590
LOC112002039	AT3G58600
LOC111999873	AT3G58610
LOC112002027	AT3G58610
LOC112008039	AT3G58610
LOC112009484	AT3G58620
LOC112032509	AT3G58630
LOC112036091	AT3G58630
LOC112032500	AT3G58640
LOC112032518	AT3G58670
LOC111985957	AT3G58680
LOC112031379	AT3G58680
LOC112033276	AT3G58680
LOC112022639	AT3G58690
LOC112033234	AT3G58690
LOC111995867	AT3G58720
LOC112010996	AT3G58730
LOC112019599	AT3G58730
LOC112030929	AT3G58730
LOC112011005	AT3G58750
LOC112010998	AT3G58760
LOC112032690	AT3G58760
LOC112011009	AT3G58770
LOC112006468	AT3G58780
LOC112029507	AT3G58780
LOC112029506	AT3G58790
LOC111990123	AT3G58800
LOC112039309	AT3G58810
LOC111985601	AT3G58830
LOC111986698	AT3G58830
LOC111990163	AT3G58830
LOC112021223	AT3G58830
LOC111987933	AT3G58860
LOC112002320	AT3G58860
LOC112010858	AT3G58860
LOC112010861	AT3G58860
LOC112016288	AT3G58860
LOC112023257	AT3G58860
LOC112033985	AT3G58860
LOC112009718	AT3G58900
LOC111988183	AT3G58940
LOC111989761	AT3G58970
LOC111997561	AT3G58970
LOC112005795	AT3G58970
LOC111994188	AT3G59010
LOC112016224	AT3G59010
LOC112009928	AT3G59020
LOC111996903	AT3G59030
LOC112006936	AT3G59030
LOC112006937	AT3G59030
LOC112030081	AT3G59040
LOC112036290	AT3G59080
LOC112030616	AT3G59090
LOC112036266	AT3G59090
LOC111990151	AT3G59110
LOC111987383	AT3G59140
LOC112002032	AT3G59140
LOC112002033	AT3G59140
LOC112002038	AT3G59140
LOC112006097	AT3G59140
LOC112020205	AT3G59140
LOC112022935	AT3G59140
LOC112032839	AT3G59140
LOC112033918	AT3G59140
LOC112038718	AT3G59140
LOC112017659	AT3G59180
LOC111999400	AT3G59190
LOC112001965	AT3G59190
LOC112004309	AT3G59190
LOC111987936	AT3G59200
LOC111993441	AT3G59200
LOC111994285	AT3G59200
LOC112006882	AT3G59200
LOC112010876	AT3G59200
LOC112012879	AT3G59200
LOC112014933	AT3G59200
LOC112036346	AT3G59200
LOC111999402	AT3G59210
LOC112013854	AT3G59280
LOC112039535	AT3G59280
LOC112039530	AT3G59290
LOC111985932	AT3G59300
LOC111984550	AT3G59310
LOC111984582	AT3G59310
LOC111985943	AT3G59310
LOC112010464	AT3G59350
LOC112030345	AT3G59360
LOC111987646	AT3G59380
LOC111996298	AT3G59380
LOC111996265	AT3G59390
LOC111996268	AT3G59400
LOC111992439	AT3G59410
LOC111995406	AT3G59410
LOC111996275	AT3G59410
LOC112001251	AT3G59410
LOC112011496	AT3G59410
LOC112030234	AT3G59410
LOC112030357	AT3G59420
LOC112030368	AT3G59420
LOC112002945	AT3G59430
LOC111984810	AT3G59470
LOC111984892	AT3G59470
LOC112033516	AT3G59470
LOC112033481	AT3G59490
LOC112028343	AT3G59510
LOC112028313	AT3G59520
LOC111997239	AT3G59530
LOC112034772	AT3G59530
LOC111984115	AT3G59540
LOC112014037	AT3G59540
LOC112020836	AT3G59540
LOC112033430	AT3G59540
LOC112039849	AT3G59540
LOC112004897	AT3G59550
LOC112012711	AT3G59600
LOC112023590	AT3G59600
LOC111989616	AT3G59630
LOC112000228	AT3G59630
LOC112013507	AT3G59630
LOC112019449	AT3G59630
LOC112028874	AT3G59630
LOC112034412	AT3G59630
LOC111991013	AT3G59650
LOC111998636	AT3G59650
LOC112008389	AT3G59650
LOC112021341	AT3G59650
LOC111987966	AT3G59660
LOC111987016	AT3G59660
LOC112005573	AT3G59660
LOC111987992	AT3G59670
LOC112008626	AT3G59670
LOC112011672	AT3G59670
LOC111987660	AT3G59680
LOC112008625	AT3G59680
LOC111987895	AT3G59690
LOC112030961	AT3G59700
LOC112034324	AT3G59710
LOC112034341	AT3G59760
LOC112040525	AT3G59770
LOC111990716	AT3G59780
LOC112040400	AT3G59780
LOC112020018	AT3G59800
LOC112016521	AT3G59820
LOC112016986	AT3G59820
LOC112039376	AT3G59820
LOC112034452	AT3G59840
LOC111995160	AT3G59850
LOC112008151	AT3G59850
LOC112008157	AT3G59850
LOC112025741	AT3G59850
LOC111984592	AT3G59850
LOC111995171	AT3G59850
LOC112004071	AT3G59850
LOC112024037	AT3G59850
LOC112031766	AT3G59850
LOC112024001	AT3G59850
LOC111984596	AT3G59870
LOC112024067	AT3G59880
LOC112032479	AT3G59890
LOC112015345	AT3G59910
LOC112015348	AT3G59920
LOC112031058	AT3G59940
LOC111983405	AT3G59970
LOC111983801	AT3G59970
LOC112009590	AT3G59970
LOC112002863	AT3G59980
LOC111987953	AT3G59990
LOC111997555	AT3G59990
LOC111999887	AT3G59990
LOC112019608	AT3G59990
LOC112005479	AT3G60030
LOC112035909	AT3G60070
LOC112035916	AT3G60070
LOC111987868	AT3G60080
LOC112005927	AT3G60100
LOC112027758	AT3G60100
LOC112037875	AT3G60100
LOC111988802	AT3G60130
LOC112025351	AT3G60130
LOC111998296	AT3G60160
LOC112012504	AT3G60160
LOC111987656	AT3G60190
LOC112012692	AT3G60190
LOC112036401	AT3G60210
LOC112036414	AT3G60220
LOC112040697	AT3G60220
LOC112002925	AT3G60240
LOC112002926	AT3G60240
LOC112018209	AT3G60240
LOC112040301	AT3G60240
LOC111989716	AT3G60245
LOC112000621	AT3G60245
LOC112008495	AT3G60280
LOC112008496	AT3G60300
LOC112025643	AT3G60310
LOC112038901	AT3G60320
LOC111983324	AT3G60330
LOC112009449	AT3G60330
LOC111999798	AT3G60340
LOC112011632	AT3G60340
LOC112017341	AT3G60340
LOC112032101	AT3G60340
LOC112036762	AT3G60340
LOC111989763	AT3G60360
LOC111989764	AT3G60360
LOC112004998	AT3G60360
LOC112005793	AT3G60360
LOC111991697	AT3G60370
LOC111991695	AT3G60380
LOC112018945	AT3G60380
LOC111994091	AT3G60400
LOC111994089	AT3G60410
LOC112002081	AT3G60450
LOC112039144	AT3G60450
LOC112002028	AT3G60460
LOC112039124	AT3G60460
LOC111991917	AT3G60480
LOC112001095	AT3G60480
LOC112003776	AT3G60480
LOC112021028	AT3G60480
LOC112033849	AT3G60480
LOC112033606	AT3G60480
LOC111994153	AT3G60500
LOC112009606	AT3G60500
LOC111995803	AT3G60510
LOC112012064	AT3G60510
LOC112004895	AT3G60520
LOC111994397	AT3G60540
LOC112005390	AT3G60540
LOC112000583	AT3G60550
LOC112019824	AT3G60580
